"target_id","num_aggregated_transcripts","sum_mean_obs_counts","pval","qval"
"RSU1",3,15.4029020091021,1.69576606094045e-24,8.18385251090843e-23
"PARD3",11,60.2520905057953,1.77877919996051e-24,8.56049911623455e-23
"PMEPA1",5,29.9800322936258,1.91183534099318e-24,9.17521200277758e-23
"PRICKLE2",1,6.89108091782421,2.13384727013768e-24,1.02122373936673e-22
"MGAT3",1,4.80609869082068,2.25865907428761e-24,1.07796224905543e-22
"DNAJA1",2,12.2842873854184,2.37749067916142e-24,1.13154107489702e-22
"MYOCD",3,7.42463008571863,2.62194615394279e-24,1.24444931918128e-22
"PRODH2",5,14.0574263004359,3.01375052258633e-24,1.42648098224285e-22
"GFPT2",3,12.704359105464,3.35104165395715e-24,1.58178347002816e-22
"CYP3A5",10,22.8286523492584,3.43542972656801e-24,1.61718630489181e-22
"ABLIM1",6,30.8375021151172,3.81368285255241e-24,1.79035263941759e-22
"HNF4G",2,7.5996004612474,4.43115686371519e-24,2.07457613056927e-22
"SLC25A29",7,20.8725808523749,4.74215885343541e-24,2.21416408904712e-22
"VIPR1",6,12.1110138579526,5.43004245062975e-24,2.52849192924054e-22
"FHL2",7,28.724513879851,5.562601725671e-24,2.58323625691606e-22
"CXCL16",3,12.7985209825113,6.01890093844075e-24,2.78762484592461e-22
"C1orf21",2,7.88029458849743,6.60733788913595e-24,3.05195239924727e-22
"KIAA1244",1,5.11979995264314,6.95179693699524e-24,3.20247351410404e-22
"RAB11FIP4",2,7.70608895880726,6.99044774200717e-24,3.21169131058778e-22
"DRAM1",2,9.13808268075348,7.66675836594074e-24,3.51304733741471e-22
"PLEK2",3,8.72419125728976,8.14592160814348e-24,3.72127720441731e-22
"TAP1",6,27.8779032235199,8.16439017511024e-24,3.72127720441731e-22
"BMPER",2,5.37799617374363,8.80187744709712e-24,4.00125452601679e-22
"BUB1",5,21.6227267612634,1.05445700574524e-23,4.78085256631179e-22
"ELFN2",3,14.3826262224837,1.14310735230969e-23,5.1691854522162e-22
"PRKCE",4,12.7068952258129,1.23496370816676e-23,5.56994495497516e-22
"GLIPR1",4,17.0533803670243,1.29940332737867e-23,5.84527935441438e-22
"TBC1D2",4,10.3239916211635,1.40212168139357e-23,6.29092563769005e-22
"GLIS3",10,34.3481694533879,1.45872297096144e-23,6.52788001732328e-22
"BMPR1B",8,25.2344913711662,1.47768831680781e-23,6.59561969178284e-22
"FMN1",3,9.2461976827462,1.78951055174034e-23,7.96678999894945e-22
"CITED4",1,4.69667900918295,1.83599256011815e-23,8.15265871605042e-22
"WBP5",2,13.1332044617856,2.0086204896697e-23,8.89627825617464e-22
"NCMAP",1,3.91753071231868,2.59392561183657e-23,1.14591652221365e-21
"ADARB1",6,16.3821254209437,2.68620672837618e-23,1.18364848396914e-21
"ZBED3",2,8.5098887744409,3.13831002810044e-23,1.37933529270771e-21
"UPK1B",5,19.1407310070553,3.25290447510184e-23,1.4260633893519e-21
"PPP1R18",9,35.3671028079831,3.61399528447198e-23,1.58034326792304e-21
"SPRY4",3,11.2405521495272,3.82449096640059e-23,1.66815581924344e-21
"TUBB3",10,35.474221586357,4.06237483754063e-23,1.76744080999968e-21
"SYNPO2",2,7.14359771924363,4.91129521865989e-23,2.13140315673278e-21
"NFE2L3",2,10.752632145301,5.12510914000267e-23,2.21860566264086e-21
"FGF2",3,18.4215870904657,6.90088853735409e-23,2.97983480225749e-21
"CNTNAP3",8,29.0383292945841,7.21224073797255e-23,3.10649239186322e-21
"PRR15",2,5.91495654918266,7.23798115676233e-23,3.10980492144285e-21
"MAP4K4",11,52.1451747863097,7.97051495407472e-23,3.41601995382471e-21
"SYT12",3,9.57649371067683,1.19832689421375e-22,5.11577693417987e-21
"CTD-2562J17.6",1,5.21412778723817,1.19959015694972e-22,5.11577693417987e-21
"SEPT2",27,97.2467780795624,1.30112972542148e-22,5.53510223192262e-21
"SHROOM3",2,8.87035289992648,1.60846176357979e-22,6.82566200116162e-21
"OGFRL1",2,9.31255605522712,1.70196459001658e-22,7.20470464899154e-21
"TRIP12",15,55.0143908729671,1.92978361653047e-22,8.14907890421654e-21
"TUBB2B",2,8.74737511682653,2.0944923375342e-22,8.82298495926082e-21
"HNF1A-AS1",4,10.7371163697575,2.29822533831944e-22,9.65759130583066e-21
"PPP1R3C",1,6.02742761995951,2.40540605499524e-22,1.00833919517063e-20
"HDLBP",22,74.3963496500857,2.78879900502144e-22,1.16621888489113e-20
"JADE2",7,30.570612472613,2.80573532561481e-22,1.17046038559365e-20
"AP2M1",11,38.1402068432932,3.0420127994149e-22,1.26596228311882e-20
"DDIT4",3,15.2515104901004,3.21901180240246e-22,1.33639408056848e-20
"ANXA1",8,49.6466405547879,3.43588848936735e-22,1.42300295152188e-20
"SEMA3E",2,10.1179015447406,3.77947726141793e-22,1.56154949009519e-20
"USH1C",5,14.79142001966,3.87665591267712e-22,1.59786853395967e-20
"RAB3IP",12,39.1087624846087,3.97256865598646e-22,1.63349368434345e-20
"CBX2",3,14.0059286016138,5.32975539523388e-22,2.18634180248773e-20
"LINC00963",10,36.3551341571637,5.39058415646295e-22,2.20604214802138e-20
"LRRFIP1",9,36.8726393954531,5.71726121514277e-22,2.33418704918708e-20
"HAVCR1",5,26.8506150190504,6.10445487428416e-22,2.48637477610028e-20
"RAB20",1,4.37149050072866,6.55473683852361e-22,2.66348021205008e-20
"ATF3",6,23.3572803518018,7.05886941319302e-22,2.86158261458594e-20
"RP13-890H12.2",2,8.09770318916959,7.09390735381877e-22,2.86903591077332e-20
"SLFN13",9,31.5824797059098,7.29327273308653e-22,2.94275868661236e-20
"FASTKD2",5,23.5120697959859,7.95697459538574e-22,3.20305409588554e-20
"SSBP1",16,63.2813332417701,8.87032248220663e-22,3.56239594512676e-20
"SELENBP1",9,27.9675084500942,9.99984118008343e-22,3.9990141540267e-20
"RIN1",6,14.9457149958341,1.00124131493825e-21,3.9990141540267e-20
"CD3EAP",3,16.9458756603686,1.00271293431977e-21,3.9990141540267e-20
"LMNA",17,76.1395156592279,1.05394545783e-21,4.19363193832634e-20
"CSNK1D",19,74.8013063129842,1.05891829909432e-21,4.20371045509124e-20
"NOC3L",3,15.1113687182304,1.13543245119233e-21,4.49709556358453e-20
"FAM101B",1,7.27588646307021,1.14571082401447e-21,4.52739719884065e-20
"GPR126",10,36.3105028523871,1.19223757590812e-21,4.69146479022308e-20
"EXT1",3,17.8825197222658,1.19267605671699e-21,4.69146479022308e-20
"NONO",12,58.2273213683123,1.23032316507444e-21,4.82852797518621e-20
"TRPC6",2,6.73667917650344,1.35202383268805e-21,5.2940951394051e-20
"PTGS2",4,18.7374533182069,1.58936551889573e-21,6.20933753402597e-20
"PTGR1",8,52.3962846783915,1.69788761378976e-21,6.61830445655742e-20
"ETV4",9,34.1659929089703,1.89593081296512e-21,7.37358735362891e-20
"ATP8B2",4,12.6571036127286,2.0369008217853e-21,7.90400095913039e-20
"RANBP2",1,8.31335029413371,2.26013443139253e-21,8.75052946482291e-20
"ITGB1BP1",16,55.4728673443406,2.36457627591219e-21,9.13436875732985e-20
"PPFIBP2",8,25.9129994014641,2.44869313531493e-21,9.43815078933803e-20
"HUNK",1,4.81516003363271,2.72393093829228e-21,1.04755817267495e-19
"ACVR1B",5,17.2354483203226,3.07199198529791e-21,1.17878284887968e-19
"AKR1C3",10,51.0936131873799,3.25954987012074e-21,1.24797299360689e-19
"BAG3",2,11.7337521761368,3.30082793402986e-21,1.26097482207096e-19
"NAV1",7,21.9458634586257,3.4139669222032e-21,1.30131053324422e-19
"LINC01116",1,4.80132810673379,4.00267614150117e-21,1.52234232322127e-19
"GLUL",8,36.545018484076,4.24022816305997e-21,1.60913856875243e-19
"MAP1B",1,8.86811479152903,4.79097312757794e-21,1.81414672560528e-19
"NDUFS1",8,37.5605554813477,4.85231686788307e-21,1.83334577449029e-19
"CAV2",4,25.0018995661928,4.93440155085605e-21,1.8602801820503e-19
"RSRC2",16,60.2544283952808,4.96489413494759e-21,1.86768910591729e-19
"SLC6A17",1,4.14625393315503,5.55826591717171e-21,2.08634778838674e-19
"TGFB1I1",7,23.6952397360442,5.87271878457982e-21,2.19958852042447e-19
"LHFP",1,3.49426680793619,7.82886166246094e-21,2.92588845081431e-19
"PLXNB1",14,47.5243652656798,8.04766041338603e-21,3.00115024377117e-19
"ITGA3",14,51.019442100186,8.638714137864e-21,3.21460919829933e-19
"CTPS1",10,38.4008521670963,8.66242672678842e-21,3.21648599301374e-19
"CTD-3252C9.4",1,6.49107536737209,9.14784439870119e-21,3.38942389559619e-19
"CLMN",3,13.5216763994955,1.00016862468908e-20,3.69783374136657e-19
"ABCC2",3,15.5195501242103,1.02894144269166e-20,3.79606683429005e-19
"MIR3189",1,4.53193260847198,1.06572821744133e-20,3.92338279023432e-19
"ACTB",10,51.8464487368188,1.07959105579188e-20,3.9659433475988e-19
"SH2D5",4,13.9717583502781,1.08651909905554e-20,3.98270664029467e-19
"GRB7",11,34.1107396499337,1.08877754227105e-20,3.98270664029467e-19
"CERCAM",5,21.9295834284575,1.37603420819701e-20,5.02281639259031e-19
"ARSE",5,21.312902513801,1.54641897830272e-20,5.63282295500584e-19
"KIF13B",3,12.8371543866229,1.61305383188907e-20,5.86314440287273e-19
"CIRBP",24,78.8915971152418,1.64905628315051e-20,5.98138751629477e-19
"COL6A2",3,13.1173599515799,1.65931649387871e-20,6.00595879685635e-19
"NALCN",4,12.9750326655377,1.72187164964878e-20,6.21931376347982e-19
"BCAR3",7,23.0463819106147,1.78117918919375e-20,6.39332005221233e-19
"FGFR3",7,22.9087876700908,1.77674909985403e-20,6.39332005221233e-19
"PCDHAC2",1,5.91727485920652,1.78107313593223e-20,6.39332005221233e-19
"EPB41L2",17,58.4839373195992,2.0557988627187e-20,7.36369201783379e-19
"CAMK2D",8,37.7098525320126,2.10032859883849e-20,7.50758535879425e-19
"CYP4F12",8,23.9963856203952,2.32945903760288e-20,8.30936848009523e-19
"FGD4",3,12.3912962544829,2.89928306151086e-20,1.03206090633824e-18
"CST1",1,3.20876849824167,3.1261851820829e-20,1.11053700004343e-18
"GALNT2",3,15.8573185894259,3.20536295529644e-20,1.13632095384367e-18
"FUS",11,65.2375679710444,3.49568575997468e-20,1.23669753508427e-18
"ARPP19",9,38.5494738648286,3.61947139211183e-20,1.2778662421044e-18
"LRRC75A-AS1",23,96.8768357380364,3.83594103850803e-20,1.35152204810746e-18
"FADS3",6,21.5042097426411,3.86262899160853e-20,1.35814765094741e-18
"MFF",18,76.4046020907991,4.04390305623654e-20,1.4168245959882e-18
"COPS8",5,25.9294771987961,4.04595566327817e-20,1.4168245959882e-18
"HSPA8",19,79.388220927566,4.07467442808727e-20,1.42398713431066e-18
"MAP3K14",5,20.2777420707966,4.1270115044097e-20,1.43935791922014e-18
"KIF12",4,15.4446982388433,4.74631237865485e-20,1.65200436306756e-18
"TMSB4X",3,19.2685938644649,4.94436959419901e-20,1.7174706398882e-18
"DYNC1I2",6,28.6435470575439,5.09261148166605e-20,1.76540449130029e-18
"DNAJC10",6,34.6163052850186,5.47690208197563e-20,1.89481016004735e-18
"YWHAQ",4,18.0964359878661,5.97142510904363e-20,2.06175717843112e-18
"CPD",3,18.5925572219632,6.82007490298028e-20,2.35006141006895e-18
"KIRREL3",5,16.2215678031991,6.96737487505182e-20,2.3960259824804e-18
"POLE",13,42.5884070937538,7.46731190897367e-20,2.56283499760373e-18
"JUP",8,33.0081839042928,8.55711961326648e-20,2.93102611962163e-18
"KYNU",7,39.1306355552408,8.62871707420922e-20,2.9496858426895e-18
"ADH6",2,5.15626080872057,9.37584249992832e-20,3.1987404045795e-18
"SMIM14",6,22.9283685905197,9.73770646140209e-20,3.31563131666989e-18
"PTPRF",9,43.9743983521505,1.04507186482743e-19,3.55138918325677e-18
"FAM126A",7,27.0091219929137,1.08894648356894e-19,3.69320058374199e-18
"CCDC80",6,24.2536082921286,1.11512612393698e-19,3.77455952638709e-18
"UBASH3B",1,7.79965320270477,1.12998798026564e-19,3.81736527686209e-18
"TRAF2",3,13.8475375141727,1.14842728384646e-19,3.8720652981195e-18
"LY75",1,5.3395919748938,1.19245271988071e-19,4.01264998258295e-18
"COL16A1",8,22.3345150224552,1.24293623121542e-19,4.17437589232171e-18
"WISP2",4,9.64324811262184,1.34792792937964e-19,4.51818099129996e-18
"DPP9",11,35.3953005339144,1.4030356384028e-19,4.69376718719258e-18
"RND3",6,21.77817853922,1.44237497501725e-19,4.81602295437447e-18
"GEMIN6",2,12.3475790158898,1.50434834132723e-19,5.0132335730613e-18
"SLC13A2",3,5.23111078106856,1.55137102756152e-19,5.15995587526205e-18
"CSF1",5,20.4998570965174,1.56665442017518e-19,5.20074932662778e-18
"CLK1",8,30.5881729663349,1.58551460588986e-19,5.25323675863007e-18
"FJX1",1,5.87751534162201,1.60011830616956e-19,5.29144689001831e-18
"DBF4B",8,34.7054893050462,1.65771813484256e-19,5.4714225565522e-18
"EIF1",7,51.2559577056185,1.74117380106457e-19,5.73588593088748e-18
"SRI",7,28.0118019172576,1.89834638208596e-19,6.24171943071737e-18
"MBNL2",4,13.5675970531044,1.96062311028932e-19,6.43420486993802e-18
"CRIM1",5,18.6839218408212,2.0517651514766e-19,6.72050604463694e-18
"GALNT16",3,10.9277095435217,2.12420106032557e-19,6.94456547786512e-18
"ARPC2",9,32.5056135388875,2.16961518215773e-19,7.07960226768856e-18
"SOCS5",2,13.3307069236633,2.35199644819838e-19,7.66021678752551e-18
"RARRES3",2,5.81984812982272,2.88230790954526e-19,9.36967603274628e-18
"SLC2A13",2,10.2069383299325,3.15890078978496e-19,1.02494730145396e-17
"NCL",9,51.0789544461368,3.29059139235765e-19,1.06566915599492e-17
"ANG",2,7.80533165476238,3.4091391629432e-19,1.10198984312098e-17
"RAB15",6,25.0609229409808,3.58750121594628e-19,1.15747300467301e-17
"GOPC",3,11.8541468114609,3.71582015086757e-19,1.19663299774388e-17
"GLA",6,30.4167760454081,3.90929747384238e-19,1.25659116001549e-17
"P4HA2",6,22.9051040864689,4.03682065566292e-19,1.29516542041744e-17
"TRIM9",5,16.1933249458089,4.06785924477891e-19,1.30269789829546e-17
"SRSF11",14,62.204731416546,4.52544833373354e-19,1.44654822526707e-17
"VSIG1",2,6.23697959485463,4.75457925152411e-19,1.51697492452794e-17
"SLC39A10",3,15.91497919505,5.31795374713171e-19,1.69358641606899e-17
"GCLC",12,48.1569210723473,5.87143107836673e-19,1.8664001116085e-17
"KCNQ5",2,3.39335046236018,6.44878567267419e-19,2.04615337669436e-17
"LINC00641",2,10.5565779065034,6.50291968125314e-19,2.05953682331453e-17
"TLE3",9,32.8056887263133,6.6652267153633e-19,2.10706772622008e-17
"TRABD2A",6,18.9747939270327,7.38567783674529e-19,2.33054658332023e-17
"SNAI1",1,5.01578363698188,7.40357328307326e-19,2.33192256113472e-17
"ITPRIP",3,15.6187901828652,7.45952905419484e-19,2.3452595999037e-17
"SLC35G2",3,11.7058002223998,7.66090985557849e-19,2.4041860819993e-17
"NPR3",4,15.1169106227967,7.85866205698549e-19,2.45880017344329e-17
"DPYSL2",3,14.9258169361453,7.86347957262322e-19,2.45880017344329e-17
"ANXA2",36,157.791027299368,8.23803970908014e-19,2.5712533722417e-17
"DDC",2,8.63710052442461,8.58188248205445e-19,2.67372971579234e-17
"RP1-74M1.3",1,5.17426633988553,9.52869223711967e-19,2.96335448652229e-17
"KIAA1549",2,12.8949043547569,9.85593476115142e-19,3.0596018017996e-17
"RP11-284F21.9",1,5.9954449930405,1.01025998906002e-18,3.1305340560279e-17
"ADA",6,21.6977830556187,1.10057938327363e-18,3.40428764711336e-17
"CCNJL",5,20.5186125443507,1.13282622093158e-18,3.4977532187151e-17
"DOCK10",5,17.1329046639983,1.15825594454599e-18,3.56987328597188e-17
"BNIP2",11,45.9026580788605,1.27215662639687e-18,3.91392616360565e-17
"ACKR3",2,4.96499666263516,1.32214880314654e-18,4.0604815916955e-17
"TRAK1",5,20.4439111831868,1.40499770410023e-18,4.30724296155568e-17
"RNASE4",4,17.8894463874147,1.93641804293233e-18,5.92585194701264e-17
"RP11-510N19.5",1,5.6739212576579,2.03165857580703e-18,6.2062846813084e-17
"C9orf152",1,3.32516710999492,2.11953788818245e-18,6.46327757088415e-17
"SPEG",6,14.2696298788444,2.50391159424855e-18,7.62188919740429e-17
"S100A10",4,26.2972323936249,3.19537398859631e-18,9.70954117275588e-17
"C14orf105",8,26.566157355657,3.34394784514266e-18,1.01431122225287e-16
"SLC25A45",7,19.8374577266249,3.47798814627117e-18,1.05311525082787e-16
"GALNT14",6,21.5887797864474,3.62993718956373e-18,1.09719627787708e-16
"ASXL2",2,13.5450847293526,3.71077523204999e-18,1.11966631301207e-16
"CCT7",8,39.3103651007148,3.78008840073652e-18,1.138586417068e-16
"FN1",13,63.1192775211206,4.2203571930954e-18,1.26897965235324e-16
"STAMBPL1",6,17.5284860169594,4.35128585909587e-18,1.30606801509343e-16
"FMO5",6,11.5385125125092,4.40179698804588e-18,1.31893148360074e-16
"CYP4F11",4,17.6324965177943,4.68588909937141e-18,1.40161776550469e-16
"BTBD11",3,11.5066121355081,4.82472833628519e-18,1.44064548537015e-16
"AFAP1L2",5,20.4645678447635,4.95374751318163e-18,1.4766110018098e-16
"GNAI1",2,13.9586187040438,5.09713014102111e-18,1.51654403250747e-16
"CNTNAP3P2",1,4.59066573871504,5.10531974493198e-18,1.51654403250747e-16
"PLIN3",5,17.7771940092673,5.30031872445561e-18,1.5717588864655e-16
"CDC20",4,17.9978407112222,5.72258624729196e-18,1.69406251640194e-16
"BAIAP2L2",2,10.9056805592113,5.85588738754153e-18,1.73055032246918e-16
"CCT4",3,17.4156044757456,7.51860245924491e-18,2.21811646867004e-16
"NRG1",14,56.9645834693677,7.59117411357016e-18,2.23569809919146e-16
"PNMA2",2,9.54005268662367,8.16593420207166e-18,2.40086826565687e-16
"RHOU",1,6.28830389937786,8.19556959895831e-18,2.40547646712867e-16
"LINC00511",8,31.3067126207224,8.72914565554771e-18,2.55772874999033e-16
"APOE",4,11.8369486285423,9.48241337539089e-18,2.77372665610543e-16
"PLCE1",5,20.2703236691487,9.84863044024109e-18,2.87596701449006e-16
"BCL2L15",2,6.68403792548971,1.00043495681915e-17,2.91649642487937e-16
"TRPA1",2,8.73443477141205,1.06900396139856e-17,3.11112656265806e-16
"SREK1",12,51.1350679129236,1.16117047515668e-17,3.37366039063649e-16
"C6orf48",29,90.5152908369932,1.19820452419173e-17,3.47539827395612e-16
"TMEM56",2,9.93045253039474,1.23646375171461e-17,3.58034184509093e-16
"CYP1B1",3,15.2648248319292,1.44438949419076e-17,4.17540043547191e-16
"RP11-370I10.12",1,5.53561664018555,1.44821945803159e-17,4.17945947109317e-16
"FRK",1,6.77098507024854,1.58863604917768e-17,4.57702516576626e-16
"DAZAP2",12,59.2386323567864,1.65522109594783e-17,4.76090221403759e-16
"PHPT1",7,33.0299012222586,1.77874499145659e-17,5.10766624296759e-16
"FKBP11",8,31.2486503184853,1.97117367662333e-17,5.65080720042318e-16
"BRI3BP",1,8.56660179248977,2.22127470561948e-17,6.35719965168074e-16
"GRAMD1A",12,55.0439040828016,2.44222592744379e-17,6.96640902382932e-16
"ADAM23",2,6.67224338049463,2.44196616639655e-17,6.96640902382932e-16
"TNFAIP8",4,18.7821415868036,2.71582124543635e-17,7.73403045249966e-16
"NCOR2",20,75.6902640353911,2.76784567869197e-17,7.86917709540988e-16
"KIAA1462",1,6.79244935166679,2.79603255004141e-17,7.93621825447504e-16
"DUSP6",3,15.5961786982984,2.80352890061375e-17,7.94368457042468e-16
"RPE",11,41.6967123917063,2.80788432491069e-17,7.94368457042468e-16
"S100A6",5,28.8449413211059,2.85345911495676e-17,8.05269632805949e-16
"RASSF5",4,11.2528092537411,2.85576496398186e-17,8.05269632805949e-16
"EPCAM",3,11.4739042229963,3.08633453534938e-17,8.68863688064289e-16
"RIN2",4,17.8466862778996,3.1642750936181e-17,8.89352293441213e-16
"HK2",2,5.65631189370496,3.19148800318052e-17,8.9553985027357e-16
"NMT2",4,15.5844974813291,3.19955785062316e-17,8.96344426152626e-16
"LRP8",10,37.2660051038151,3.22608557577982e-17,9.0230890235569e-16
"TRIB1",2,12.4030946202119,3.95432408584688e-17,1.10419853606249e-15
"MT1A",1,3.44626141305335,4.35059503526292e-17,1.21288676152985e-15
"HNRNPC",19,100.661700448763,4.45782842813556e-17,1.23877299981206e-15
"WDR75",6,26.4530769726679,4.45616487121211e-17,1.23877299981206e-15
"RP11-734K2.4",1,3.82727649556677,4.59305543782617e-17,1.2742955255766e-15
"SMIM6",2,9.06385691365476,4.87615645207203e-17,1.35066397930465e-15
"MANSC1",3,14.6261753564467,5.53765908259452e-17,1.53143384163758e-15
"NABP1",6,23.7380246557673,6.17686253761004e-17,1.70546738237954e-15
"NNMT",5,19.1011176268651,6.51420902049559e-17,1.7928643324939e-15
"HHIP",2,5.35201167387582,6.50421352837552e-17,1.7928643324939e-15
"FAM107B",17,57.4951530866112,6.86293789376531e-17,1.88583025473178e-15
"CCDC93",3,10.8565463591258,7.05286233437934e-17,1.93493256622646e-15
"KLF13",2,10.7365723364298,7.97456970622558e-17,2.1843221219167e-15
"TF",2,5.27585383486425,8.35893823530525e-17,2.28597058501705e-15
"CPN1",1,4.1242515877878,8.42671073761592e-17,2.30085260377789e-15
"LIMCH1",11,40.5309416911829,8.55131909923052e-17,2.33118159431397e-15
"TMBIM6",14,51.9579719854513,8.60835977604674e-17,2.34302417980267e-15
"HSPA2",2,11.1731093493549,8.80594114268341e-17,2.39302145027275e-15
"DOCK4",5,20.2207612270938,9.38539023992438e-17,2.54647068415208e-15
"GTF2IP1",7,33.0745828644275,9.7884211948137e-17,2.65164636423656e-15
"ACSL4",5,19.4493616920911,9.880078790607e-17,2.67227437179542e-15
"RPL23",7,42.0953426252112,1.08052513676953e-16,2.91792595319785e-15
"CP",8,26.9111365141155,1.12056302679472e-16,3.02131148492115e-15
"CTGF",1,8.15761532581023,1.15770066156404e-16,3.11656635907606e-15
"BVES",2,6.88532046548144,1.1744307396522e-16,3.15667195217906e-15
"HID1",5,16.1424488552144,1.25771511994955e-16,3.37404903061078e-15
"DGKD",10,44.8303169764863,1.25922196684818e-16,3.37404903061078e-15
"AMPD3",4,12.0653206806114,1.26686416178385e-16,3.38925506884689e-15
"ITGA11",2,9.18489045998471,1.39586737306689e-16,3.72858898768518e-15
"GDA",2,6.79387529423456,1.4114505548312e-16,3.76437795807845e-15
"ASB1",3,13.9373136501262,1.43216145007437e-16,3.81371091550717e-15
"TGFB2",3,16.7555071203745,1.50802943375347e-16,4.00954307316953e-15
